"marketingCost","zip"
"2.08","38271"
"11.23","32712"
"7.97","32713"
"2.56","97383"
"3.43","97380"
"5.36","97381"
"2.53","97386"
"0.8","85925"
"2.83","97384"
"2.84","97385"
"3.03","97388"
"3.66","97389"
"1.48","50074"
"2.89","12065"
"18","77443"
"2.61","49345"
"18","77441"
"3.83","81122"
"18","77447"
"16.31","77445"
"18","77444"
"3.63","58356"
"18","77449"
"3.78","71343"
"2.91","62480"
"2.71","49834"
"1.26","67584"
"1.04","50441"
"4.44","43802"
"2.22","65571"
"3.93","82834"
"1.26","82835"
"1.18","21561"
"2.7","49046"
"4.1","49047"
"1.83","98509"
"2.26","49045"
"3.45","49042"
"0.93","46723"
"3.51","49516"
"3.44","49041"
"3.23","31309"
"1.77","75339"
"2.49","69029"
"16.09","93601"
"4.17","69347"
"2.46","50447"
"9.54","75336"
"2.71","64748"
"3.26","29568"
"2.28","87321"
"1.98","47240"
"13.15","93445"
"11.39","93444"
"15.73","93447"
"0.95","93446"
"4.88","57759"
"3.06","63390"
"17.64","93443"
"18","93442"
"2.27","38914"
"2.05","57754"
"1.93","41386"
"18","93449"
"18","96128"
"3.11","57201"
"2.25","57752"
"1.03","58008"
"3.32","97527"
"2.51","97524"
"2.77","97525"
"5.16","97522"
"3.8","97523"
"3.02","97520"
"3.0","46542"
"4.02","46543"
"3.61","46540"
"2.88","46546"
"4.23","58005"
"3.48","46544"
"2.15","46545"
"2.5","64196"
"1.78","27839"
"3.16","64113"
"2.38","38915"
"2.11","38824"
"1.99","56522"
"2.04","38826"
"2.65","38827"
"2.61","38821"
"3.94","98823"
"1.96","60438"
"1.92","60439"
"1.5","36726"
"1.89","60432"
"2.0","60433"
"3.15","60430"
"3.58","60431"
"2.47","60436"
"2.74","70141"
"1.29","60435"
"1.26","53929"
"2.56","98424"
"0.98","53922"
"1.04","53923"
"2.67","53920"
"3.04","53926"
"2.85","53927"
"1.78","53924"
"2.58","53925"
"2.05","62343"
"2.73","62341"
"2.87","62347"
"3.84","62344"
"2.87","27204"
"2.8","62349"
"2.18","81076"
"0.8","96714"
"1.2","48649"
"2.93","48642"
"1.76","48393"
"2.04","48640"
"3.55","48647"
"4.31","07481"
"2.81","40831"
"3.28","83401"
"2.83","83402"
"3.16","83404"
"0.8","83406"
"18","75440"
"1.27","46895"
"4.23","42647"
"2.11","97820"
"1.7","42642"
"2.46","80474"
"1.84","80475"
"1.35","80477"
"2.09","80470"
"1.17","46899"
"3.92","48027"
"1.2","85338"
"1.04","48025"
"2.79","27874"
"2.24","48023"
"3.06","48022"
"2.41","48021"
"2.83","27870"
"1.91","41519"
"3.17","42023"
"2.58","41048"
"2.31","48028"
"3.57","99036"
"1.68","99037"
"2.78","59759"
"1.59","42022"
"2.04","99032"
"15.71","91224"
"3.02","99030"
"3.93","99747"
"2.01","59752"
"4.61","99217"
"2.4","59755"
"2.73","81612"
"3.03","39669"
"3.36","27024"
"3.81","63166"
"14.7","95678"
"4.68","81611"
"2.12","72687"
"2.31","29710"
"18","95675"
"1.83","29712"
"11.97","95677"
"9.58","95670"
"1.54","29715"
"18","95672"
"2.77","39666"
"11.34","33771"
"2.33","74132"
"12.24","33773"
"9.52","33772"
"5.89","33775"
"8.66","33774"
"3.22","37096"
"4.14","80211"
"15.88","78363"
"11.02","33778"
"15.37","78361"
"3.51","71235"
"0.97","71232"
"1.57","80212"
"2.86","71230"
"18","78364"
"1.59","59537"
"16.47","76018"
"2.86","15146"
"3.83","27022"
"2.57","59531"
"15.57","76013"
"18","76012"
"14.07","34277"
"18","76010"
"18","76017"
"18","76016"
"18","76015"
"2.16","85335"
"2.72","39520"
"4.94","44460"
"2.49","74134"
"1.69","39525"
"2.11","28147"
"1.69","41121"
"1.92","80741"
"18","78147"
"18","78145"
"18","78143"
"2.73","71220"
"3.23","31738"
"2.8","31737"
"2.66","23226"
"3.02","31735"
"3.2","31734"
"2.43","31733"
"4.08","31732"
"1.55","73070"
"17.32","78148"
"9.05","33598"
"2.47","37890"
"9.54","33594"
"11.3","33597"
"1.26","48875"
"13.81","33592"
"2.82","30028"
"8.18","34445"
"0.98","14226"
"4.24","30024"
"1.11","30025"
"2.28","30021"
"2.44","30022"
"2.02","50314"
"1.48","50315"
"1.82","50316"
"3.89","50317"
"1.06","50310"
"3.81","50311"
"1.74","50312"
"5.29","92548"
"10.22","95267"
"10.56","92546"
"16.87","92545"
"18","92544"
"18","92543"
"2.14","39296"
"2.9","31119"
"2.04","37729"
"2.98","24244"
"1.57","66712"
"2.78","71105"
"18","77803"
"2.25","68506"
"1.08","62242"
"2.29","68504"
"1.74","68853"
"3.08","68502"
"0.8","68503"
"3.22","47918"
"1.06","68501"
"2.77","28043"
"3.27","28590"
"4.03","28041"
"4.0","28040"
"1.34","47264"
"1.78","28594"
"3.43","68508"
"18","77274"
"18","77275"
"2.99","27325"
"18","77270"
"18","76262"
"18","77272"
"3.67","61484"
"3.58","98281"
"2.9","61486"
"3.25","50071"
"3.29","35824"
"1.29","28627"
"2.94","28626"
"2.99","28625"
"2.49","28623"
"2.48","28622"
"3.27","28621"
"1.76","38917"
"18","77801"
"1.92","28628"
"2.07","72956"
"18","91367"
"18","91364"
"18","79543"
"8.27","91362"
"4.5","48744"
"16.14","91360"
"18","91361"
"18","79549"
"2.29","72958"
"1.71","72959"
"12.43","95843"
"17.33","95842"
"18","95841"
"2.7","73570"
"18","77054"
"18","77055"
"0.8","77056"
"8.53","77057"
"18","77058"
"18","77059"
"18","92817"
"18","92816"
"18","92811"
"4.2","40380"
"13.45","92812"
"1.7","82839"
"15.9","95130"
"0.8","09244"
"1.82","35633"
"3.87","35630"
"2.41","49777"
"2.02","13687"
"18","92167"
"1.28","35634"
"2.55","38685"
"10.93","32941"
"8.85","32940"
"4.0","19063"
"3.32","73624"
"11.06","93638"
"8.67","93912"
"8.62","32949"
"16.41","93637"
"18","93634"
"18","93635"
"2.0","50029"
"16.44","93630"
"18","93631"
"1.86","57108"
"1.82","61063"
"1.4","61060"
"3.38","61061"
"3.09","61067"
"2.77","61064"
"3.13","65018"
"1.98","65017"
"1.15","61068"
"2.2","65014"
"0.8","65013"
"14.28","76266"
"0.96","65011"
"1.6","65010"
"0.8","73007"
"3.45","64769"
"1.08","64767"
"2.76","64762"
"2.06","64763"
"2.5","29320"
"1.95","46045"
"6.4","95866"
"3.41","29451"
"3.92","50579"
"1.47","98009"
"2.24","73550"
"18","76905"
"18","76904"
"18","77805"
"18","76901"
"18","76903"
"15.68","76902"
"18","92382"
"11.08","76909"
"17.24","95543"
"2.86","18252"
"18","94019"
"2.5","63087"
"3.78","27262"
"3.68","27263"
"0.8","27260"
"2.07","61285"
"2.08","61282"
"1.91","82334"
"3.2","27265"
"4.13","56034"
"1.74","70011"
"1.01","60089"
"3.73","60088"
"18","78408"
"1.9","60083"
"2.71","64503"
"1.72","60081"
"4.18","64501"
"2.03","60087"
"3.01","64507"
"0.97","60085"
"2.69","60084"
"1.06","74502"
"2.74","74501"
"8.19","33576"
"12.0","32362"
"1.68","71465"
"0.8","42348"
"2.62","42349"
"2.19","30456"
"2.17","88130"
"4.19","49724"
"5.84","42437"
"3.05","46394"
"1.83","42344"
"1.87","46392"
"3.71","46391"
"2.74","42431"
"2.67","98178"
"2.29","56340"
"3.08","97739"
"1.92","29709"
"1.44","56345"
"2.92","52317"
"2.48","52314"
"2.11","52315"
"2.89","52318"
"1.99","97730"
"2.15","57030"
"2.77","56619"
"0.8","98177"
"18","95461"
"17.2","95460"
"18","95462"
"4.23","53049"
"18","95464"
"1.98","29639"
"2.04","53045"
"1.61","70083"
"3.47","70080"
"1.67","53046"
"0.8","70086"
"2.06","53040"
"4.4","57568"
"3.12","53042"
"3.52","16635"
"1.32","35654"
"1.84","56744"
"1.43","20866"
"10.35","94661"
"0.87","30671"
"4.49","63755"
"18","76449"
"1.84","61938"
"18","76118"
"3.24","35650"
"2.26","61937"
"4.15","61930"
"4.14","61931"
"2.51","61932"
"1.39","61933"
"4.31","70113"
"18","76444"
"2.04","35652"
"18","92605"
"0.8","52033"
"1.45","54639"
"1.0","35653"
"18","76446"
"1.97","50020"
"4.36","70747"
"3.25","72160"
"2.09","39170"
"3.82","53593"
"1.5","72167"
"1.3","53590"
"1.16","53597"
"2.53","53594"
"3.4","49253"
"1.37","97214"
"0.8","49251"
"2.65","46970"
"1.53","49709"
"18","76442"
"0.8","46975"
"3.35","49254"
"4.21","28077"
"2.03","46979"
"1.67","49706"
"2.34","49701"
"3.21","84742"
"18","95054"
"3.1","98684"
"0.8","97217"
"2.61","38451"
"2.26","38450"
"3.32","84745"
"18","75104"
"18","75105"
"1.86","01754"
"1.98","38459"
"3.39","22963"
"15.21","75102"
"18","75103"
"3.01","31533"
"3.5","70555"
"4.25","39402"
"2.02","70551"
"2.65","98292"
"1.9","70559"
"18","76864"
"0.8","71937"
"11.59","34448"
"2.45","98625"
"2.14","62477"
"0.8","37820"
"18","75118"
"11.37","76432"
"1.29","14150"
"1.75","58849"
"17.0","92709"
"0.91","37822"
"3.02","84059"
"2.87","62481"
"2.65","54130"
"1.85","23704"
"3.06","62473"
"2.23","37824"
"18","90071"
"3.35","70884"
"14.33","33190"
"3.79","67490"
"4.04","70339"
"4.75","43017"
"4.63","33419"
"11.12","33441"
"3.02","39174"
"1.86","71063"
"3.27","62049"
"1.59","54560"
"3.98","71067"
"17.5","78559"
"3.02","71065"
"3.39","71064"
"0.8","70727"
"18","78557"
"18","78550"
"18","78551"
"18","78552"
"3.42","54566"
"2.66","38024"
"3.62","28459"
"8.87","33908"
"2.48","62626"
"2.32","62621"
"3.1","74884"
"1.49","38023"
"3.04","28450"
"2.52","28451"
"5.23","45242"
"12.3","33444"
"4.64","38028"
"2.13","28455"
"8.12","33904"
"7.67","33905"
"17.32","75015"
"2.19","87051"
"18","92702"
"9.08","32927"
"0.8","87059"
"18","76483"
"18","76484"
"18","76486"
"11.96","32926"
"1.9","40076"
"2.93","40077"
"1.83","67059"
"15.76","92707"
"2.38","62040"
"2.13","67054"
"2.63","67505"
"2.55","67056"
"1.5","83211"
"2.55","67502"
"2.92","67501"
"2.15","67052"
"0.8","30302"
"1.35","56639"
"7.46","94506"
"2.4","39039"
"2.65","66901"
"2.55","56329"
"18","91020"
"1.98","56328"
"4.17","41701"
"2.14","68741"
"2.5","41702"
"3.8","85901"
"18","91750"
"18","93747"
"10.32","32706"
"3.78","52742"
"1.72","83654"
"2.02","28458"
"2.81","38762"
"2.63","29053"
"3.42","29052"
"3.47","29051"
"2.08","47432"
"1.03","29055"
"3.07","29054"
"0.8","40258"
"3.68","40259"
"3.43","29059"
"1.26","29506"
"1.3","29501"
"3.89","29503"
"1.89","29502"
"1.6","37018"
"1.59","66018"
"1.85","66019"
"2.81","83653"
"4.09","47705"
"1.74","28909"
"2.07","28906"
"0.82","66013"
"3.63","28904"
"1.55","47708"
"2.45","66016"
"2.77","66014"
"2.7","56634"
"3.59","30907"
"3.78","30906"
"2.59","30905"
"3.09","30904"
"3.87","34482"
"2.54","30901"
"12.7","34481"
"0.8","48827"
"2.31","48826"
"3.16","48825"
"11.44","93043"
"2.79","48823"
"2.09","48822"
"2.77","30909"
"1.92","48820"
"18","92154"
"3.78","80758"
"3.08","01907"
"15.24","92150"
"18","92153"
"3.74","59252"
"18","92159"
"1.4","59254"
"3.0","59255"
"2.24","31052"
"2.38","31501"
"2.84","31502"
"2.25","31503"
"1.11","31057"
"3.27","31054"
"2.95","37011"
"3.78","31058"
"1.83","35023"
"10.36","33045"
"1.97","35021"
"0.8","35020"
"2.63","61559"
"1.54","72566"
"2.58","72565"
"1.71","54964"
"2.59","72562"
"2.94","72561"
"4.15","72560"
"1.61","55735"
"2.66","55734"
"1.14","55089"
"3.75","55736"
"3.8","55731"
"3.72","89435"
"2.63","55733"
"2.44","55732"
"1.46","89434"
"1.03","37016"
"2.66","71040"
"9.33","34734"
"8.1","34736"
"14.01","34737"
"9.26","34731"
"3.56","98345"
"2.88","88301"
"3.26","85046"
"2.12","27814"
"18","92735"
"4.75","39086"
"2.49","56425"
"2.57","39083"
"1.09","12072"
"2.73","50109"
"1.33","88430"
"1.61","84068"
"0.8","71043"
"2.66","06359"
"1.32","50105"
"2.97","50104"
"2.47","50107"
"1.6","09137"
"2.35","27817"
"2.52","61544"
"8.62","32778"
"14.42","32779"
"2.54","61540"
"4.33","81155"
"9.35","32772"
"9.42","32773"
"13.63","32771"
"9.42","32776"
"0.8","61548"
"13.06","32774"
"3.64","84062"
"4.54","80754"
"3.16","28744"
"2.12","62872"
"0.8","27816"
"17.98","77429"
"1.48","83303"
"1.14","86339"
"5.34","86338"
"1.42","30520"
"12.58","33413"
"3.55","86335"
"1.05","86334"
"18","77423"
"2.99","86336"
"2.16","86331"
"2.34","39740"
"2.62","86333"
"3.71","86332"
"15.08","93287"
"15.54","93286"
"18","93285"
"16.09","93283"
"1.6","63879"
"12.4","93280"
"2.53","29729"
"3.28","83285"
"2.38","97538"
"15.51","95151"
"2.21","42156"
"18","75355"
"4.13","27920"
"1.34","46740"
"1.01","62811"
"2.62","65591"
"2.07","48422"
"8.45","33850"
"2.82","56288"
"3.57","56289"
"2.76","56284"
"1.81","56285"
"2.44","56281"
"0.8","56282"
"2.46","56283"
"4.78","43130"
"0.8","99901"
"2.08","27923"
"2.04","55718"
"3.8","53827"
"1.53","01826"
"10.62","93463"
"6.09","32085"
"10.56","32086"
"13.09","32087"
"18","96107"
"12.75","32082"
"18","96104"
"2.59","61264"
"6.34","96109"
"16.91","96108"
"3.49","27209"
"0.95","98233"
"3.94","98232"
"1.95","52057"
"1.69","98230"
"2.28","98237"
"2.32","98236"
"2.62","52501"
"2.89","52052"
"1.7","97504"
"3.58","98239"
"2.92","98238"
"3.88","97501"
"2.43","97502"
"2.88","97503"
"1.0","60410"
"1.48","60411"
"1.33","60412"
"3.92","38849"
"3.08","60142"
"3.12","60415"
"1.15","60140"
"1.25","60417"
"1.49","60419"
"2.66","38841"
"1.69","57532"
"5.09","60148"
"2.85","57481"
"3.63","53901"
"2.44","65784"
"4.01","67003"
"2.3","36258"
"4.76","36255"
"1.73","36251"
"2.31","36250"
"2.58","36701"
"2.44","49064"
"2.67","49065"
"4.44","46706"
"3.55","49067"
"2.79","49060"
"3.38","46701"
"2.49","46702"
"3.06","46703"
"1.68","85356"
"2.64","85354"
"1.97","82602"
"1.71","49068"
"1.91","85353"
"1.39","85350"
"2.15","85351"
"1.92","48621"
"1.26","84088"
"3.35","48623"
"3.57","48622"
"2.91","48625"
"1.91","48624"
"3.24","48626"
"1.14","48629"
"3.11","62817"
"7.88","33854"
"2.84","62363"
"0.82","62812"
"2.83","84084"
"1.23","84087"
"1.88","62367"
"2.76","48423"
"6.45","34946"
"18","90051"
"3.71","48421"
"2.14","46738"
"7.36","33758"
"7.58","33855"
"1.88","48427"
"1.54","65560"
"2.1","48134"
"3.59","24084"
"5.92","46561"
"2.08","46562"
"1.33","46563"
"2.56","46565"
"2.55","46567"
"17.27","93502"
"1.64","72006"
"4.34","46737"
"2.91","59887"
"3.9","59730"
"0.8","87190"
"0.88","59732"
"3.76","87196"
"13.85","33757"
"2.28","68763"
"4.14","41064"
"2.43","49051"
"1.78","27897"
"1.1","27896"
"4.58","27891"
"3.76","27890"
"3.16","27893"
"1.74","27892"
"2.16","39647"
"3.52","47387"
"2.49","39645"
"2.02","83686"
"2.16","83687"
"2.16","10460"
"1.91","47386"
"2.33","99016"
"3.95","46747"
"2.5","39649"
"1.54","39648"
"2.26","63143"
"2.04","98266"
"3.27","63141"
"18","95619"
"2.57","63147"
"1.16","71211"
"1.64","63144"
"12.38","95612"
"12.83","95613"
"18","95610"
"17.99","95611"
"7.67","95616"
"2.97","71219"
"17.61","95614"
"16.02","95615"
"2.04","58282"
"14.32","33029"
"11.58","33028"
"9.02","33759"
"1.67","37079"
"5.09","33025"
"11.53","33756"
"8.58","33755"
"2.39","37075"
"1.79","54901"
"10.33","33020"
"8.62","33023"
"7.99","33022"
"2.35","30228"
"3.24","59088"
"1.37","59087"
"2.75","30224"
"3.44","30222"
"3.71","30223"
"3.73","30220"
"1.85","28813"
"3.1","55710"
"1.53","39501"
"3.5","39502"
"4.68","39503"
"2.44","38069"
"2.77","39505"
"2.79","39506"
"1.87","39507"
"0.89","49934"
"3.05","49935"
"3.1","47161"
"2.11","49930"
"2.4","49931"
"3.95","28006"
"12.29","95153"
"2.0","49938"
"2.12","74528"
"1.78","37618"
"0.8","37616"
"3.56","37617"
"13.6","76520"
"1.35","51436"
"2.25","54932"
"2.29","30043"
"2.0","30040"
"3.94","30041"
"0.96","30046"
"2.82","30047"
"3.24","30044"
"0.8","30045"
"2.03","98644"
"0.8","28021"
"3.9","28020"
"3.82","28023"
"3.33","58425"
"1.39","28025"
"4.2","28024"
"3.07","28027"
"3.46","47933"
"2.15","58256"
"3.42","72022"
"2.33","72023"
"2.65","72020"
"3.95","31095"
"2.73","68528"
"3.74","72027"
"3.05","68041"
"18","76844"
"1.81","68526"
"1.19","68521"
"2.21","68523"
"18","77213"
"18","77210"
"2.04","87532"
"18","77215"
"18","77219"
"2.21","73771"
"15.01","33993"
"2.69","73772"
"0.8","10546"
"2.6","41773"
"1.62","63965"
"2.4","80514"
"2.57","41774"
"1.69","28747"
"1.42","86004"
"2.56","08005"
"3.61","67645"
"18","95742"
"18","75780"
"2.06","86002"
"2.96","40311"
"2.53","98403"
"18","77535"
"1.71","34031"
"2.45","34030"
"13.55","91344"
"12.84","91345"
"6.69","91614"
"1.8","31099"
"10.86","91340"
"14.01","91341"
"18","91342"
"18","91343"
"18","95829"
"18","95828"
"3.36","31316"
"3.2","35614"
"3.26","31310"
"2.59","31313"
"0.8","31312"
"18","92833"
"16.86","95820"
"9.65","92831"
"14.03","95822"
"18","95825"
"17.66","95824"
"18","95827"
"6.72","95826"
"18","93614"
"18","93616"
"13.1","93610"
"18","93611"
"10.13","93612"
"2.79","98409"
"3.39","56180"
"10.74","93618"
"18","75789"
"2.21","60950"
"13.88","32968"
"3.23","32967"
"8.98","32966"
"2.8","29847"
"2.07","51354"
"12.53","32963"
"12.93","32962"
"1.57","51351"
"11.71","32960"
"2.12","61048"
"3.52","22310"
"4.98","45044"
"2.3","66755"
"1.13","22315"
"3.15","22314"
"2.3","61738"
"1.1","61739"
"2.87","61736"
"2.47","61737"
"3.9","61734"
"3.69","61043"
"2.04","61732"
"1.77","61733"
"3.36","61046"
"2.54","61047"
"3.03","70774"
"1.86","30313"
"2.11","97534"
"1.11","00969"
"1.44","58448"
"17.66","75977"
"1.25","98651"
"2.85","42735"
"1.54","74745"
"3.23","97531"
"2.65","74741"
"1.6","74740"
"1.71","74743"
"4.24","38316"
"2.7","27242"
"3.71","27243"
"0.8","27244"
"3.44","82644"
"10.07","32409"
"0.8","27248"
"2.41","27249"
"2.52","55614"
"18","79464"
"3.02","66427"
"1.79","70776"
"3.97","46552"
"3.76","55409"
"2.77","29579"
"2.38","46555"
"3.92","35972"
"1.57","46554"
"1.74","55946"
"3.79","55947"
"6.73","32341"
"11.78","32340"
"3.97","32347"
"2.15","42411"
"2.11","55940"
"2.76","35758"
"2.36","74561"
"1.62","38749"
"2.87","80645"
"12.29","32348"
"6.35","32402"
"0.8","55949"
"13.86","94130"
"1.82","97753"
"3.41","97754"
"0.8","97756"
"3.74","97759"
"1.89","55403"
"3.62","88119"
"2.56","38650"
"0.8","73143"
"2.88","16417"
"3.86","73165"
"1.35","64744"
"3.48","52339"
"6.32","33737"
"3.93","64747"
"2.15","64740"
"18","92592"
"1.74","64742"
"2.84","38744"
"3.53","56367"
"2.04","56364"
"2.04","52334"
"3.86","56362"
"2.68","56361"
"2.6","56360"
"0.8","63775"
"2.12","53069"
"0.98","62257"
"0.8","63771"
"1.93","57018"
"18","95448"
"2.8","53063"
"14.04","95446"
"18","95445"
"18","95444"
"3.04","57012"
"15.52","95442"
"16.2","95441"
"1.81","53064"
"0.8","65436"
"3.79","02194"
"2.21","21144"
"1.6","48641"
"2.1","21146"
"1.69","65439"
"2.89","65438"
"3.08","47578"
"13.75","33991"
"3.25","38838"
"11.39","76259"
"4.2","56178"
"2.59","61953"
"3.24","13357"
"2.14","61951"
"3.3","61956"
"0.87","61957"
"2.41","61955"
"1.02","69041"
"2.7","69043"
"2.06","69045"
"2.92","98401"
"16.75","95488"
"2.97","52553"
"3.28","27583"
"2.16","54742"
"2.87","85543"
"15.25","90620"
"3.21","85541"
"1.68","85540"
"1.02","85547"
"1.75","85546"
"2.35","63556"
"2.1","63801"
"1.39","63558"
"1.77","63559"
"1.22","85548"
"2.99","36756"
"3.17","56173"
"2.84","46919"
"3.58","49238"
"2.38","49729"
"3.34","46989"
"2.52","38916"
"1.29","30537"
"1.37","46911"
"3.32","49230"
"2.92","49721"
"2.17","49720"
"2.06","49727"
"0.96","46914"
"16.22","90038"
"2.66","49236"
"18","94066"
"2.26","38472"
"18","75168"
"15.32","94065"
"15.8","94062"
"18","94063"
"18","94060"
"18","94061"
"3.13","50864"
"3.93","84761"
"18","75160"
"13.81","75161"
"18","75167"
"3.36","28554"
"18","75165"
"3.25","70533"
"4.18","70531"
"3.72","70535"
"2.27","70538"
"2.55","37769"
"2.6","74864"
"4.2","14174"
"2.39","60422"
"18","91327"
"18","78722"
"0.8","71665"
"3.33","36758"
"2.06","71667"
"4.35","71914"
"3.19","71913"
"1.48","71660"
"1.06","71663"
"3.48","71910"
"3.12","58639"
"2.19","58638"
"2.74","38174"
"2.81","58631"
"2.13","74865"
"2.32","66549"
"2.12","96931"
"1.69","60605"
"3.65","60604"
"0.8","60607"
"1.96","60606"
"3.21","60601"
"0.91","60603"
"1.75","60602"
"3.95","58712"
"0.8","60609"
"4.53","60608"
"2.06","36066"
"2.69","36067"
"1.73","36064"
"2.5","36065"
"3.19","60945"
"1.25","62268"
"2.11","46922"
"1.91","10589"
"2.28","52154"
"4.84","35576"
"18","94145"
"2.95","36068"
"3.26","54736"
"2.45","71008"
"18","78538"
"18","78539"
"2.39","37919"
"2.46","37918"
"2.3","54730"
"14.62","33927"
"8.11","33928"
"2.45","37914"
"4.3","37917"
"1.71","37916"
"18","78537"
"2.57","54738"
"2.38","71006"
"1.0","38040"
"3.3","38041"
"15.24","91115"
"18","91114"
"11.41","91117"
"17.81","91116"
"2.64","70715"
"2.27","38048"
"1.2","38049"
"1.92","56673"
"3.51","53933"
"5.09","45244"
"2.7","39342"
"3.42","27408"
"1.32","27409"
"3.22","50835"
"11.92","92410"
"1.8","87031"
"1.95","27403"
"2.97","27401"
"1.87","87035"
"0.8","27407"
"2.69","27404"
"2.21","27405"
"1.94","49947"
"2.75","40013"
"1.84","40011"
"2.9","55019"
"3.27","40014"
"2.21","68767"
"3.23","40019"
"2.58","83236"
"15.41","95374"
"1.09","68955"
"2.77","68956"
"18","79355"
"3.97","68950"
"3.22","51238"
"2.91","47547"
"3.27","47546"
"3.07","68959"
"3.23","55325"
"2.82","47542"
"3.89","41723"
"2.66","12983"
"3.44","41725"
"18","94570"
"2.12","41728"
"3.35","72132"
"2.19","99511"
"1.32","49945"
"3.03","29039"
"1.29","29038"
"2.72","51010"
"0.8","29031"
"3.45","29030"
"1.57","29033"
"3.95","29520"
"2.4","29527"
"2.06","29526"
"3.62","29525"
"3.03","29036"
"15.07","34265"
"3.41","72482"
"2.3","55329"
"3.73","60948"
"3.37","65612"
"1.41","61410"
"2.17","59270"
"3.95","59275"
"18","92327"
"2.8","60944"
"18","92130"
"16.69","92131"
"3.41","68878"
"18","92137"
"18","92135"
"17.36","92046"
"18","92138"
"18","92139"
"1.43","31078"
"4.27","31079"
"16.37","32854"
"2.25","46951"
"2.52","31072"
"3.38","61418"
"1.33","31075"
"1.57","31076"
"3.54","31077"
"17.9","91803"
"18","91802"
"3.22","55719"
"2.33","47274"
"4.22","46404"
"18","78950"
"1.75","89124"
"2.4","55711"
"16.29","78953"
"18","78954"
"1.84","55716"
"18","78956"
"17.14","78957"
"8.67","34758"
"12.25","34759"
"1.64","50240"
"2.03","57117"
"10.9","34753"
"2.0","30253"
"4.54","34756"
"18","77345"
"18","90296"
"9.55","34755"
"2.39","50126"
"4.32","50125"
"1.89","50124"
"3.56","50123"
"1.18","50122"
"1.75","67753"
"2.66","55757"
"1.71","07762"
"2.51","51014"
"0.98","50129"
"2.69","50128"
"3.35","66030"
"1.66","66032"
"0.9","81054"
"3.51","64644"
"4.24","67756"
"1.43","37012"
"2.42","24450"
"4.03","29074"
"3.62","61561"
"2.39","63940"
"1.02","61567"
"1.91","61565"
"2.9","55756"
"3.11","65606"
"2.92","64641"
"1.38","65604"
"14.28","33435"
"5.38","33932"
"2.9","65603"
"1.32","31016"
"3.25","46761"
"18","77406"
"1.96","67842"
"18","77404"
"17.75","77402"
"18","77401"
"2.17","30251"
"18","90290"
"1.32","37033"
"3.02","84101"
"2.41","22124"
"3.22","06475"
"18","75840"
"2.23","38857"
"3.09","57359"
"2.18","84722"
"1.47","86312"
"18","75121"
"3.88","46766"
"2.33","46845"
"0.8","86314"
"2.95","37403"
"0.8","17068"
"8.94","32577"
"2.93","96349"
"14.83","32571"
"6.29","32572"
"18","93265"
"3.68","37030"
"18","93267"
"7.98","32578"
"7.45","32579"
"4.17","96343"
"1.4","98039"
"3.1","98038"
"18","75379"
"1.25","98035"
"4.41","98034"
"0.8","98037"
"2.58","98036"
"18","75801"
"1.67","98033"
"2.31","98032"
"2.68","35405"
